event_ts,symbol,price,qty,side,trade_id,ingest_ts,_source_file
2026-06-27T10:25:30.074Z,BTCUSDT,60975.91,0.005898,sell,BTCUSDT-1000372,2026-06-27T10:05:00.000Z,/Volumes/mktpulse/bronze/raw/trades_2026-06-27T1025.json
2026-06-27T10:25:39.361Z,BTCUSDT,60974.96,0.047463,buy,BTCUSDT-1000373,2026-06-27T10:05:00.000Z,/Volumes/mktpulse/bronze/raw/trades_2026-06-27T1025.json
2026-06-27T10:25:49.975Z,BTCUSDT,60960.0,0.012241,sell,BTCUSDT-1000374,2026-06-27T10:05:00.000Z,/Volumes/mktpulse/bronze/raw/trades_2026-06-27T1025.json
2026-06-27T10:25:19.253Z,BTCUSDT,60957.08,0.002838,sell,BTCUSDT-1000375,2026-06-27T10:05:00.000Z,/Volumes/mktpulse/bronze/raw/trades_2026-06-27T1025.json
2026-06-27T10:25:39.579Z,BTCUSDT,60975.41,0.023147,sell,BTCUSDT-1000376,2026-06-27T10:05:00.000Z,/Volumes/mktpulse/bronze/raw/trades_2026-06-27T1025.json
2026-06-27T10:25:46.316Z,BTCUSDT,60955.38,0.008516,sell,BTCUSDT-1000377,2026-06-27T10:05:00.000Z,/Volumes/mktpulse/bronze/raw/trades_2026-06-27T1025.json
2026-06-27T10:25:08.648Z,BTCUSDT,60956.35,0.016933,sell,BTCUSDT-1000378,2026-06-27T10:05:00.000Z,/Volumes/mktpulse/bronze/raw/trades_2026-06-27T1025.json
2026-06-27T10:25:58.837Z,BTCUSDT,60966.79,0.019837,buy,BTCUSDT-1000379,2026-06-27T10:05:00.000Z,/Volumes/mktpulse/bronze/raw/trades_2026-06-27T1025.json
2026-06-27T10:25:00.014Z,BTCUSDT,60985.96,0.034968,buy,BTCUSDT-1000380,2026-06-27T10:05:00.000Z,/Volumes/mktpulse/bronze/raw/trades_2026-06-27T1025.json
2026-06-27T10:25:12.781Z,BTCUSDT,60982.76,0.022345,buy,BTCUSDT-1000381,2026-06-27T10:05:00.000Z,/Volumes/mktpulse/bronze/raw/trades_2026-06-27T1025.json
2026-06-27T10:25:53.042Z,ETHUSDT,3385.41,0.484249,sell,ETHUSDT-1000332,2026-06-27T10:05:00.000Z,/Volumes/mktpulse/bronze/raw/trades_2026-06-27T1025.json
2026-06-27T10:25:21.116Z,ETHUSDT,3384.15,0.443988,sell,ETHUSDT-1000333,2026-06-27T10:05:00.000Z,/Volumes/mktpulse/bronze/raw/trades_2026-06-27T1025.json
2026-06-27T10:25:44.245Z,ETHUSDT,3385.11,0.438835,buy,ETHUSDT-1000334,2026-06-27T10:05:00.000Z,/Volumes/mktpulse/bronze/raw/trades_2026-06-27T1025.json
2026-06-27T10:25:35.785Z,ETHUSDT,3383.72,0.357302,sell,ETHUSDT-1000335,2026-06-27T10:05:00.000Z,/Volumes/mktpulse/bronze/raw/trades_2026-06-27T1025.json
2026-06-27T10:25:37.027Z,ETHUSDT,3385.3,0.087663,buy,ETHUSDT-1000336,2026-06-27T10:05:00.000Z,/Volumes/mktpulse/bronze/raw/trades_2026-06-27T1025.json
2026-06-27T10:25:46.959Z,ETHUSDT,3384.81,0.281913,sell,ETHUSDT-1000337,2026-06-27T10:05:00.000Z,/Volumes/mktpulse/bronze/raw/trades_2026-06-27T1025.json
2026-06-27T10:25:50.879Z,ETHUSDT,3384.16,0.265047,sell,ETHUSDT-1000338,2026-06-27T10:05:00.000Z,/Volumes/mktpulse/bronze/raw/trades_2026-06-27T1025.json
2026-06-27T10:25:09.819Z,ETHUSDT,3384.46,0.406681,sell,ETHUSDT-1000339,2026-06-27T10:05:00.000Z,/Volumes/mktpulse/bronze/raw/trades_2026-06-27T1025.json
2026-06-27T10:25:29.190Z,SOLUSDT,143.23,15.923924,sell,SOLUSDT-1000345,2026-06-27T10:05:00.000Z,/Volumes/mktpulse/bronze/raw/trades_2026-06-27T1025.json
2026-06-27T10:25:11.730Z,SOLUSDT,143.15,11.926251,sell,SOLUSDT-1000346,2026-06-27T10:05:00.000Z,/Volumes/mktpulse/bronze/raw/trades_2026-06-27T1025.json
2026-06-27T10:25:59.718Z,SOLUSDT,143.12,7.137891,buy,SOLUSDT-1000347,2026-06-27T10:05:00.000Z,/Volumes/mktpulse/bronze/raw/trades_2026-06-27T1025.json
2026-06-27T10:25:09.005Z,SOLUSDT,143.15,28.490202,buy,SOLUSDT-1000348,2026-06-27T10:05:00.000Z,/Volumes/mktpulse/bronze/raw/trades_2026-06-27T1025.json
2026-06-27T10:25:08.131Z,SOLUSDT,143.01,35.109062,buy,SOLUSDT-1000349,2026-06-27T10:05:00.000Z,/Volumes/mktpulse/bronze/raw/trades_2026-06-27T1025.json
2026-06-27T10:25:33.901Z,SOLUSDT,142.88,26.514941,buy,SOLUSDT-1000350,2026-06-27T10:05:00.000Z,/Volumes/mktpulse/bronze/raw/trades_2026-06-27T1025.json
2026-06-27T10:25:13.468Z,SOLUSDT,142.95,29.094246,sell,SOLUSDT-1000351,2026-06-27T10:05:00.000Z,/Volumes/mktpulse/bronze/raw/trades_2026-06-27T1025.json
2026-06-27T10:25:45.422Z,SOLUSDT,142.83,1.332036,buy,SOLUSDT-1000352,2026-06-27T10:05:00.000Z,/Volumes/mktpulse/bronze/raw/trades_2026-06-27T1025.json
2026-06-27T10:25:47.866Z,SOLUSDT,142.73,14.554679,sell,SOLUSDT-1000353,2026-06-27T10:05:00.000Z,/Volumes/mktpulse/bronze/raw/trades_2026-06-27T1025.json
2026-06-27T10:25:51.557Z,SOLUSDT,142.64,25.121035,sell,SOLUSDT-1000354,2026-06-27T10:05:00.000Z,/Volumes/mktpulse/bronze/raw/trades_2026-06-27T1025.json
2026-06-27T10:26:21.741Z,BTCUSDT,60979.89,0.003654,buy,BTCUSDT-1000382,2026-06-27T10:05:00.000Z,/Volumes/mktpulse/bronze/raw/trades_2026-06-27T1026.json
2026-06-27T10:26:52.076Z,BTCUSDT,60978.05,0.013142,buy,BTCUSDT-1000383,2026-06-27T10:05:00.000Z,/Volumes/mktpulse/bronze/raw/trades_2026-06-27T1026.json
2026-06-27T10:26:37.895Z,BTCUSDT,61000.32,0.042008,sell,BTCUSDT-1000384,2026-06-27T10:05:00.000Z,/Volumes/mktpulse/bronze/raw/trades_2026-06-27T1026.json
2026-06-27T10:26:13.580Z,BTCUSDT,60995.38,0.034278,buy,BTCUSDT-1000385,2026-06-27T10:05:00.000Z,/Volumes/mktpulse/bronze/raw/trades_2026-06-27T1026.json
2026-06-27T10:26:59.426Z,BTCUSDT,60992.06,0.024573,buy,BTCUSDT-1000386,2026-06-27T10:05:00.000Z,/Volumes/mktpulse/bronze/raw/trades_2026-06-27T1026.json
2026-06-27T10:26:02.963Z,BTCUSDT,61011.41,0.011613,sell,BTCUSDT-1000387,2026-06-27T10:05:00.000Z,/Volumes/mktpulse/bronze/raw/trades_2026-06-27T1026.json
2026-06-27T10:26:21.964Z,BTCUSDT,61026.86,0.025889,sell,BTCUSDT-1000388,2026-06-27T10:05:00.000Z,/Volumes/mktpulse/bronze/raw/trades_2026-06-27T1026.json
2026-06-27T10:26:28.124Z,BTCUSDT,61049.31,0.016302,sell,BTCUSDT-1000389,2026-06-27T10:05:00.000Z,/Volumes/mktpulse/bronze/raw/trades_2026-06-27T1026.json
2026-06-27T10:26:09.349Z,BTCUSDT,61071.99,0.035579,sell,BTCUSDT-1000390,2026-06-27T10:05:00.000Z,/Volumes/mktpulse/bronze/raw/trades_2026-06-27T1026.json
2026-06-27T10:26:24.572Z,BTCUSDT,61076.79,0.045608,sell,BTCUSDT-1000391,2026-06-27T10:05:00.000Z,/Volumes/mktpulse/bronze/raw/trades_2026-06-27T1026.json
2026-06-27T10:26:58.025Z,BTCUSDT,61080.52,0.033503,buy,BTCUSDT-1000392,2026-06-27T10:05:00.000Z,/Volumes/mktpulse/bronze/raw/trades_2026-06-27T1026.json
2026-06-27T10:26:43.272Z,ETHUSDT,3382.89,0.080463,sell,ETHUSDT-1000340,2026-06-27T10:05:00.000Z,/Volumes/mktpulse/bronze/raw/trades_2026-06-27T1026.json
2026-06-27T10:26:09.010Z,ETHUSDT,3384.79,0.298785,sell,ETHUSDT-1000341,2026-06-27T10:05:00.000Z,/Volumes/mktpulse/bronze/raw/trades_2026-06-27T1026.json
2026-06-27T10:26:10.899Z,ETHUSDT,3383.7,0.233406,sell,ETHUSDT-1000342,2026-06-27T10:05:00.000Z,/Volumes/mktpulse/bronze/raw/trades_2026-06-27T1026.json
2026-06-27T10:26:51.963Z,ETHUSDT,3381.86,0.177061,sell,ETHUSDT-1000343,2026-06-27T10:05:00.000Z,/Volumes/mktpulse/bronze/raw/trades_2026-06-27T1026.json
2026-06-27T10:26:16.318Z,ETHUSDT,3380.42,0.04883,sell,ETHUSDT-1000344,2026-06-27T10:05:00.000Z,/Volumes/mktpulse/bronze/raw/trades_2026-06-27T1026.json
2026-06-27T10:26:39.413Z,ETHUSDT,3379.31,0.016579,buy,ETHUSDT-1000345,2026-06-27T10:05:00.000Z,/Volumes/mktpulse/bronze/raw/trades_2026-06-27T1026.json
2026-06-27T10:26:44.742Z,ETHUSDT,3380.85,0.087107,sell,ETHUSDT-1000346,2026-06-27T10:05:00.000Z,/Volumes/mktpulse/bronze/raw/trades_2026-06-27T1026.json
2026-06-27T10:26:52.966Z,ETHUSDT,3381.83,0.408415,sell,ETHUSDT-1000347,2026-06-27T10:05:00.000Z,/Volumes/mktpulse/bronze/raw/trades_2026-06-27T1026.json
2026-06-27T10:26:44.784Z,ETHUSDT,3382.79,0.147353,sell,ETHUSDT-1000348,2026-06-27T10:05:00.000Z,/Volumes/mktpulse/bronze/raw/trades_2026-06-27T1026.json
2026-06-27T10:26:46.041Z,ETHUSDT,3383.28,0.139888,sell,ETHUSDT-1000349,2026-06-27T10:05:00.000Z,/Volumes/mktpulse/bronze/raw/trades_2026-06-27T1026.json
2026-06-27T10:26:19.405Z,ETHUSDT,3384.42,0.014967,sell,ETHUSDT-1000350,2026-06-27T10:05:00.000Z,/Volumes/mktpulse/bronze/raw/trades_2026-06-27T1026.json
2026-06-27T10:26:31.751Z,SOLUSDT,142.61,13.536431,sell,SOLUSDT-1000355,2026-06-27T10:05:00.000Z,/Volumes/mktpulse/bronze/raw/trades_2026-06-27T1026.json
2026-06-27T10:26:50.702Z,SOLUSDT,142.59,32.233927,sell,SOLUSDT-1000356,2026-06-27T10:05:00.000Z,/Volumes/mktpulse/bronze/raw/trades_2026-06-27T1026.json
2026-06-27T10:26:10.238Z,SOLUSDT,142.53,27.618944,buy,SOLUSDT-1000357,2026-06-27T10:05:00.000Z,/Volumes/mktpulse/bronze/raw/trades_2026-06-27T1026.json
2026-06-27T10:26:27.593Z,SOLUSDT,142.49,3.544123,sell,SOLUSDT-1000358,2026-06-27T10:05:00.000Z,/Volumes/mktpulse/bronze/raw/trades_2026-06-27T1026.json
2026-06-27T10:26:31.905Z,SOLUSDT,142.62,28.660855,buy,SOLUSDT-1000359,2026-06-27T10:05:00.000Z,/Volumes/mktpulse/bronze/raw/trades_2026-06-27T1026.json
2026-06-27T10:26:23.798Z,SOLUSDT,142.73,13.721135,buy,SOLUSDT-1000360,2026-06-27T10:05:00.000Z,/Volumes/mktpulse/bronze/raw/trades_2026-06-27T1026.json
2026-06-27T10:26:53.949Z,SOLUSDT,142.6,27.51707,buy,SOLUSDT-1000361,2026-06-27T10:05:00.000Z,/Volumes/mktpulse/bronze/raw/trades_2026-06-27T1026.json
2026-06-27T10:26:23.579Z,SOLUSDT,142.58,24.162674,sell,SOLUSDT-1000362,2026-06-27T10:05:00.000Z,/Volumes/mktpulse/bronze/raw/trades_2026-06-27T1026.json
2026-06-27T10:26:27.619Z,SOLUSDT,142.57,39.338982,sell,SOLUSDT-1000363,2026-06-27T10:05:00.000Z,/Volumes/mktpulse/bronze/raw/trades_2026-06-27T1026.json
2026-06-27T10:26:58.351Z,SOLUSDT,142.43,5.836201,buy,SOLUSDT-1000364,2026-06-27T10:05:00.000Z,/Volumes/mktpulse/bronze/raw/trades_2026-06-27T1026.json
2026-06-27T10:26:03.845Z,SOLUSDT,142.58,3.616912,buy,SOLUSDT-1000365,2026-06-27T10:05:00.000Z,/Volumes/mktpulse/bronze/raw/trades_2026-06-27T1026.json
2026-06-27T10:27:08.089Z,BTCUSDT,61066.74,0.009292,buy,BTCUSDT-1000393,2026-06-27T10:05:00.000Z,/Volumes/mktpulse/bronze/raw/trades_2026-06-27T1027.json
2026-06-27T10:27:14.790Z,BTCUSDT,61059.86,0.005165,buy,BTCUSDT-1000394,2026-06-27T10:05:00.000Z,/Volumes/mktpulse/bronze/raw/trades_2026-06-27T1027.json
2026-06-27T10:27:51.116Z,BTCUSDT,61063.02,0.043668,buy,BTCUSDT-1000395,2026-06-27T10:05:00.000Z,/Volumes/mktpulse/bronze/raw/trades_2026-06-27T1027.json
2026-06-27T10:27:47.426Z,BTCUSDT,61042.79,0.009122,sell,BTCUSDT-1000396,2026-06-27T10:05:00.000Z,/Volumes/mktpulse/bronze/raw/trades_2026-06-27T1027.json
2026-06-27T10:27:44.427Z,BTCUSDT,61059.37,0.023164,sell,BTCUSDT-1000397,2026-06-27T10:05:00.000Z,/Volumes/mktpulse/bronze/raw/trades_2026-06-27T1027.json
2026-06-27T10:27:55.368Z,BTCUSDT,61082.17,0.007707,buy,BTCUSDT-1000398,2026-06-27T10:05:00.000Z,/Volumes/mktpulse/bronze/raw/trades_2026-06-27T1027.json
2026-06-27T10:27:23.017Z,BTCUSDT,61070.84,0.022679,buy,BTCUSDT-1000399,2026-06-27T10:05:00.000Z,/Volumes/mktpulse/bronze/raw/trades_2026-06-27T1027.json
2026-06-27T10:27:17.240Z,BTCUSDT,61074.54,0.040987,sell,BTCUSDT-1000400,2026-06-27T10:05:00.000Z,/Volumes/mktpulse/bronze/raw/trades_2026-06-27T1027.json
2026-06-27T10:27:26.383Z,BTCUSDT,61094.33,0.039672,buy,BTCUSDT-1000401,2026-06-27T10:05:00.000Z,/Volumes/mktpulse/bronze/raw/trades_2026-06-27T1027.json
2026-06-27T10:27:57.844Z,BTCUSDT,61089.23,0.023956,buy,BTCUSDT-1000402,2026-06-27T10:05:00.000Z,/Volumes/mktpulse/bronze/raw/trades_2026-06-27T1027.json
2026-06-27T10:27:46.005Z,BTCUSDT,61065.59,0.032129,sell,BTCUSDT-1000403,2026-06-27T10:05:00.000Z,/Volumes/mktpulse/bronze/raw/trades_2026-06-27T1027.json
2026-06-27T10:27:40.215Z,BTCUSDT,61074.39,0.048778,buy,BTCUSDT-1000404,2026-06-27T10:05:00.000Z,/Volumes/mktpulse/bronze/raw/trades_2026-06-27T1027.json
2026-06-27T10:27:46.278Z,BTCUSDT,61088.6,0.045823,buy,BTCUSDT-1000405,2026-06-27T10:05:00.000Z,/Volumes/mktpulse/bronze/raw/trades_2026-06-27T1027.json
2026-06-27T10:27:34.241Z,BTCUSDT,61102.53,0.001476,buy,BTCUSDT-1000406,2026-06-27T10:05:00.000Z,/Volumes/mktpulse/bronze/raw/trades_2026-06-27T1027.json
2026-06-27T10:27:28.058Z,BTCUSDT,61099.92,0.040766,buy,BTCUSDT-1000407,2026-06-27T10:05:00.000Z,/Volumes/mktpulse/bronze/raw/trades_2026-06-27T1027.json
2026-06-27T10:27:47.005Z,BTCUSDT,61081.71,0.0497,sell,BTCUSDT-1000408,2026-06-27T10:05:00.000Z,/Volumes/mktpulse/bronze/raw/trades_2026-06-27T1027.json
2026-06-27T10:27:48.676Z,BTCUSDT,61072.98,0.039009,sell,BTCUSDT-1000409,2026-06-27T10:05:00.000Z,/Volumes/mktpulse/bronze/raw/trades_2026-06-27T1027.json
2026-06-27T10:27:21.422Z,BTCUSDT,61096.46,0.039377,buy,BTCUSDT-1000410,2026-06-27T10:05:00.000Z,/Volumes/mktpulse/bronze/raw/trades_2026-06-27T1027.json
2026-06-27T10:27:58.847Z,ETHUSDT,3386.18,0.252253,buy,ETHUSDT-1000351,2026-06-27T10:05:00.000Z,/Volumes/mktpulse/bronze/raw/trades_2026-06-27T1027.json
2026-06-27T10:27:58.688Z,ETHUSDT,3385.71,0.373834,sell,ETHUSDT-1000352,2026-06-27T10:05:00.000Z,/Volumes/mktpulse/bronze/raw/trades_2026-06-27T1027.json
2026-06-27T10:27:11.602Z,ETHUSDT,3387.31,0.425487,buy,ETHUSDT-1000353,2026-06-27T10:05:00.000Z,/Volumes/mktpulse/bronze/raw/trades_2026-06-27T1027.json
2026-06-27T10:27:44.113Z,ETHUSDT,3387.87,0.46989,buy,ETHUSDT-1000354,2026-06-27T10:05:00.000Z,/Volumes/mktpulse/bronze/raw/trades_2026-06-27T1027.json
2026-06-27T10:27:10.616Z,ETHUSDT,3387.64,0.23817,sell,ETHUSDT-1000355,2026-06-27T10:05:00.000Z,/Volumes/mktpulse/bronze/raw/trades_2026-06-27T1027.json
2026-06-27T10:27:49.222Z,ETHUSDT,3386.18,0.228631,sell,ETHUSDT-1000356,2026-06-27T10:05:00.000Z,/Volumes/mktpulse/bronze/raw/trades_2026-06-27T1027.json
2026-06-27T10:27:18.196Z,ETHUSDT,3385.14,0.172364,buy,ETHUSDT-1000357,2026-06-27T10:05:00.000Z,/Volumes/mktpulse/bronze/raw/trades_2026-06-27T1027.json
2026-06-27T10:27:17.350Z,ETHUSDT,3385.24,0.100185,buy,ETHUSDT-1000358,2026-06-27T10:05:00.000Z,/Volumes/mktpulse/bronze/raw/trades_2026-06-27T1027.json
2026-06-27T10:27:24.033Z,ETHUSDT,3385.82,0.098896,buy,ETHUSDT-1000359,2026-06-27T10:05:00.000Z,/Volumes/mktpulse/bronze/raw/trades_2026-06-27T1027.json
2026-06-27T10:27:44.952Z,ETHUSDT,3387.28,0.291499,sell,ETHUSDT-1000360,2026-06-27T10:05:00.000Z,/Volumes/mktpulse/bronze/raw/trades_2026-06-27T1027.json
2026-06-27T10:27:18.350Z,ETHUSDT,3389.19,0.434718,sell,ETHUSDT-1000361,2026-06-27T10:05:00.000Z,/Volumes/mktpulse/bronze/raw/trades_2026-06-27T1027.json
2026-06-27T10:27:26.709Z,ETHUSDT,3388.5,0.450482,sell,ETHUSDT-1000362,2026-06-27T10:05:00.000Z,/Volumes/mktpulse/bronze/raw/trades_2026-06-27T1027.json
2026-06-27T10:27:47.020Z,ETHUSDT,3387.48,0.45044,sell,ETHUSDT-1000363,2026-06-27T10:05:00.000Z,/Volumes/mktpulse/bronze/raw/trades_2026-06-27T1027.json
2026-06-27T10:27:39.919Z,ETHUSDT,3389.0,0.023711,sell,ETHUSDT-1000364,2026-06-27T10:05:00.000Z,/Volumes/mktpulse/bronze/raw/trades_2026-06-27T1027.json
2026-06-27T10:27:19.662Z,ETHUSDT,3390.64,0.073805,sell,ETHUSDT-1000365,2026-06-27T10:05:00.000Z,/Volumes/mktpulse/bronze/raw/trades_2026-06-27T1027.json
2026-06-27T10:27:12.752Z,SOLUSDT,142.52,11.608135,buy,SOLUSDT-1000366,2026-06-27T10:05:00.000Z,/Volumes/mktpulse/bronze/raw/trades_2026-06-27T1027.json
2026-06-27T10:27:08.851Z,SOLUSDT,142.63,20.071022,buy,SOLUSDT-1000367,2026-06-27T10:05:00.000Z,/Volumes/mktpulse/bronze/raw/trades_2026-06-27T1027.json
2026-06-27T10:27:48.094Z,SOLUSDT,142.65,6.378338,sell,SOLUSDT-1000368,2026-06-27T10:05:00.000Z,/Volumes/mktpulse/bronze/raw/trades_2026-06-27T1027.json
2026-06-27T10:27:10.365Z,SOLUSDT,142.78,7.569364,buy,SOLUSDT-1000369,2026-06-27T10:05:00.000Z,/Volumes/mktpulse/bronze/raw/trades_2026-06-27T1027.json
2026-06-27T10:27:40.481Z,SOLUSDT,142.65,28.809305,sell,SOLUSDT-1000370,2026-06-27T10:05:00.000Z,/Volumes/mktpulse/bronze/raw/trades_2026-06-27T1027.json
2026-06-27T10:27:30.790Z,SOLUSDT,142.74,18.192914,buy,SOLUSDT-1000371,2026-06-27T10:05:00.000Z,/Volumes/mktpulse/bronze/raw/trades_2026-06-27T1027.json
2026-06-27T10:27:12.131Z,SOLUSDT,142.59,30.46523,buy,SOLUSDT-1000372,2026-06-27T10:05:00.000Z,/Volumes/mktpulse/bronze/raw/trades_2026-06-27T1027.json
2026-06-27T10:27:10.196Z,SOLUSDT,142.57,5.115099,buy,SOLUSDT-1000373,2026-06-27T10:05:00.000Z,/Volumes/mktpulse/bronze/raw/trades_2026-06-27T1027.json
2026-06-27T10:27:45.585Z,SOLUSDT,142.59,39.757901,buy,SOLUSDT-1000374,2026-06-27T10:05:00.000Z,/Volumes/mktpulse/bronze/raw/trades_2026-06-27T1027.json
2026-06-27T10:27:05.599Z,SOLUSDT,142.7,5.656503,sell,SOLUSDT-1000375,2026-06-27T10:05:00.000Z,/Volumes/mktpulse/bronze/raw/trades_2026-06-27T1027.json
2026-06-27T10:27:40.622Z,SOLUSDT,142.62,37.105097,buy,SOLUSDT-1000376,2026-06-27T10:05:00.000Z,/Volumes/mktpulse/bronze/raw/trades_2026-06-27T1027.json
2026-06-27T10:27:07.435Z,SOLUSDT,142.76,37.249302,sell,SOLUSDT-1000377,2026-06-27T10:05:00.000Z,/Volumes/mktpulse/bronze/raw/trades_2026-06-27T1027.json
2026-06-27T10:27:32.969Z,SOLUSDT,142.74,21.051331,buy,SOLUSDT-1000378,2026-06-27T10:05:00.000Z,/Volumes/mktpulse/bronze/raw/trades_2026-06-27T1027.json
2026-06-27T10:27:48.512Z,SOLUSDT,142.68,31.523638,sell,SOLUSDT-1000379,2026-06-27T10:05:00.000Z,/Volumes/mktpulse/bronze/raw/trades_2026-06-27T1027.json
2026-06-27T10:27:11.121Z,SOLUSDT,142.82,18.507827,sell,SOLUSDT-1000380,2026-06-27T10:05:00.000Z,/Volumes/mktpulse/bronze/raw/trades_2026-06-27T1027.json
2026-06-27T10:27:27.402Z,SOLUSDT,142.72,1.402609,sell,SOLUSDT-1000381,2026-06-27T10:05:00.000Z,/Volumes/mktpulse/bronze/raw/trades_2026-06-27T1027.json
2026-06-27T10:27:34.799Z,SOLUSDT,142.7,25.217979,sell,SOLUSDT-1000382,2026-06-27T10:05:00.000Z,/Volumes/mktpulse/bronze/raw/trades_2026-06-27T1027.json
2026-06-27T10:27:42.851Z,SOLUSDT,142.76,24.592042,sell,SOLUSDT-1000383,2026-06-27T10:05:00.000Z,/Volumes/mktpulse/bronze/raw/trades_2026-06-27T1027.json
2026-06-27T10:28:38.730Z,BTCUSDT,61102.51,0.008811,sell,BTCUSDT-1000411,2026-06-27T10:05:00.000Z,/Volumes/mktpulse/bronze/raw/trades_2026-06-27T1028.json
2026-06-27T10:28:15.053Z,BTCUSDT,61082.17,0.001172,sell,BTCUSDT-1000412,2026-06-27T10:05:00.000Z,/Volumes/mktpulse/bronze/raw/trades_2026-06-27T1028.json
2026-06-27T10:28:15.820Z,BTCUSDT,61095.88,0.043147,buy,BTCUSDT-1000413,2026-06-27T10:05:00.000Z,/Volumes/mktpulse/bronze/raw/trades_2026-06-27T1028.json
2026-06-27T10:28:56.274Z,BTCUSDT,61105.08,0.047669,sell,BTCUSDT-1000414,2026-06-27T10:05:00.000Z,/Volumes/mktpulse/bronze/raw/trades_2026-06-27T1028.json
2026-06-27T10:28:33.927Z,BTCUSDT,61096.01,0.011443,sell,BTCUSDT-1000415,2026-06-27T10:05:00.000Z,/Volumes/mktpulse/bronze/raw/trades_2026-06-27T1028.json
2026-06-27T10:28:54.514Z,BTCUSDT,61102.79,0.024704,sell,BTCUSDT-1000416,2026-06-27T10:05:00.000Z,/Volumes/mktpulse/bronze/raw/trades_2026-06-27T1028.json
2026-06-27T10:28:56.211Z,BTCUSDT,61085.33,0.042861,buy,BTCUSDT-1000417,2026-06-27T10:05:00.000Z,/Volumes/mktpulse/bronze/raw/trades_2026-06-27T1028.json
2026-06-27T10:28:28.183Z,BTCUSDT,61062.17,0.004236,sell,BTCUSDT-1000418,2026-06-27T10:05:00.000Z,/Volumes/mktpulse/bronze/raw/trades_2026-06-27T1028.json
2026-06-27T10:28:56.740Z,BTCUSDT,61056.96,0.004671,sell,BTCUSDT-1000419,2026-06-27T10:05:00.000Z,/Volumes/mktpulse/bronze/raw/trades_2026-06-27T1028.json
2026-06-27T10:28:07.113Z,BTCUSDT,61061.54,0.042414,sell,BTCUSDT-1000420,2026-06-27T10:05:00.000Z,/Volumes/mktpulse/bronze/raw/trades_2026-06-27T1028.json
2026-06-27T10:28:02.335Z,BTCUSDT,61074.97,0.034099,sell,BTCUSDT-1000421,2026-06-27T10:05:00.000Z,/Volumes/mktpulse/bronze/raw/trades_2026-06-27T1028.json
2026-06-27T10:28:32.569Z,BTCUSDT,61063.94,0.031196,sell,BTCUSDT-1000422,2026-06-27T10:05:00.000Z,/Volumes/mktpulse/bronze/raw/trades_2026-06-27T1028.json
2026-06-27T10:28:50.222Z,BTCUSDT,61050.36,0.036149,buy,BTCUSDT-1000423,2026-06-27T10:05:00.000Z,/Volumes/mktpulse/bronze/raw/trades_2026-06-27T1028.json
2026-06-27T10:28:49.064Z,BTCUSDT,61040.01,0.048396,buy,BTCUSDT-1000424,2026-06-27T10:05:00.000Z,/Volumes/mktpulse/bronze/raw/trades_2026-06-27T1028.json
2026-06-27T10:28:58.607Z,BTCUSDT,61033.49,0.044572,sell,BTCUSDT-1000425,2026-06-27T10:05:00.000Z,/Volumes/mktpulse/bronze/raw/trades_2026-06-27T1028.json
2026-06-27T10:28:00.268Z,ETHUSDT,3390.33,0.260284,sell,ETHUSDT-1000366,2026-06-27T10:05:00.000Z,/Volumes/mktpulse/bronze/raw/trades_2026-06-27T1028.json
2026-06-27T10:28:45.515Z,ETHUSDT,3389.47,0.058859,sell,ETHUSDT-1000367,2026-06-27T10:05:00.000Z,/Volumes/mktpulse/bronze/raw/trades_2026-06-27T1028.json
2026-06-27T10:28:58.306Z,ETHUSDT,3390.34,0.058607,buy,ETHUSDT-1000368,2026-06-27T10:05:00.000Z,/Volumes/mktpulse/bronze/raw/trades_2026-06-27T1028.json
2026-06-27T10:28:53.850Z,ETHUSDT,3388.45,0.21052,buy,ETHUSDT-1000369,2026-06-27T10:05:00.000Z,/Volumes/mktpulse/bronze/raw/trades_2026-06-27T1028.json
2026-06-27T10:28:38.685Z,ETHUSDT,3387.37,0.209024,sell,ETHUSDT-1000370,2026-06-27T10:05:00.000Z,/Volumes/mktpulse/bronze/raw/trades_2026-06-27T1028.json
2026-06-27T10:28:59.006Z,ETHUSDT,3388.62,0.372615,buy,ETHUSDT-1000371,2026-06-27T10:05:00.000Z,/Volumes/mktpulse/bronze/raw/trades_2026-06-27T1028.json
2026-06-27T10:28:49.650Z,ETHUSDT,3387.87,0.026329,buy,ETHUSDT-1000372,2026-06-27T10:05:00.000Z,/Volumes/mktpulse/bronze/raw/trades_2026-06-27T1028.json
2026-06-27T10:28:34.641Z,ETHUSDT,3388.21,0.20809,sell,ETHUSDT-1000373,2026-06-27T10:05:00.000Z,/Volumes/mktpulse/bronze/raw/trades_2026-06-27T1028.json
2026-06-27T10:28:55.026Z,ETHUSDT,3389.57,0.409207,sell,ETHUSDT-1000374,2026-06-27T10:05:00.000Z,/Volumes/mktpulse/bronze/raw/trades_2026-06-27T1028.json
2026-06-27T10:28:34.324Z,ETHUSDT,3388.65,0.328743,buy,ETHUSDT-1000375,2026-06-27T10:05:00.000Z,/Volumes/mktpulse/bronze/raw/trades_2026-06-27T1028.json
2026-06-27T10:28:45.059Z,ETHUSDT,3388.36,0.306234,buy,ETHUSDT-1000376,2026-06-27T10:05:00.000Z,/Volumes/mktpulse/bronze/raw/trades_2026-06-27T1028.json
